Date,Temperature (°C),Humidity (%),Precipitation (mm),Dewpoint (°C),Atmospheric Pressure (hPa),Surface Pressure (hPa),Windspeed (m/s),Wind Gusts (m/s),Cloudcover (%),Evapotranspiration (mm),Soil Type,Crops Grown,X,Y,Soil ph value,Soil Carbon,Nitrogen,temperature_2m (°C),relative_humidity_2m (%),soil_temperature_18cm (°C),Soil Moisture
2/12/10 0:00,21.82250748,43.14395217,6.66585983,10.45129791,1006.151955,1007.152361,4.077736645,4.558346909,2.424375917,3.548114535,Silt Loam,Garlic,-119.7816842,36.91468789,,1.933604472,46.2900081,22.25231786,35.54078725,22.54852652,5.097190893
3/12/10 0:00,19.70772384,44.1942931,5.555512435,8.546582462,1020.761296,1017.630157,8.095833743,8.098915571,58.27755704,0.840658475,Loam,Cotton,-119.7816842,36.91468789,,0.929259789,65.06063776,20.39831925,44.02625468,18.71489141,13.19825504
4/12/10 0:00,13.35799871,72.07902486,7.277110568,7.773803684,1012.041333,1009.003585,1.010331191,1.790776772,41.41571951,1.250488695,Loam,Almonds,-119.7816842,36.91468789,,1.374232536,51.73123293,11.92358848,66.51619767,13.02394127,9.073642416
5/12/10 0:00,15.57222478,30.63605325,6.469114488,1.699435431,1011.755921,1010.115727,6.252983247,8.562135121,59.81657697,0.04048381,Clay Loam,,-119.7816842,36.91468789,,1.408849604,62.86130668,16.46963865,34.43246412,14.84192541,12.69775816
6/12/10 0:00,19.24003889,48.36898514,9.322878833,8.91383592,1014.406328,1011.866397,4.562796516,5.408061651,46.95873465,1.319653138,Sandy Loam,Onions,-119.7816842,36.91468789,,0.707787331,56.12456695,20.09080177,48.09169772,18.75910913,10.88210275
7/12/10 0:00,26.92357626,30.89836325,8.51101013,13.10324891,1012.666834,1009.544228,0.094500972,4.166623856,64.45392473,2.847913044,Loam,Walnuts,-119.7816842,36.91468789,,1.857006167,43.64126677,28.17807873,28.64019795,27.50639845,8.164173483
8/12/10 0:00,18.648775,86.71018529,1.629371358,15.99081205,1018.574346,1023.158692,9.258496534,10.99435494,60.69159785,1.773858562,Clay Loam,,-119.7816842,36.91468789,,0.501316809,42.19163257,18.73914386,86.14345877,19.42644042,11.28809855
9/12/10 0:00,12.92982317,48.09656733,9.356382134,2.549136634,1009.34506,1007.334372,4.249900107,6.233519033,99.80635168,3.252935253,Silt Loam,Carrots,-119.7816842,36.91468789,,0.956685321,48.60526016,11.13433154,41.15288584,13.84848424,13.5547838
10/12/10 0:00,13.74253135,71.71845728,0.036494979,8.086222802,1010.078702,1012.61272,9.682700778,12.66015134,89.12478902,2.319879416,Clay Loam,Lettuce,-119.7816842,36.91468789,,0.988795382,68.66539879,13.70052725,69.91337904,13.89390156,7.12088036
11/12/10 0:00,26.19881233,69.50821417,3.170956025,20.10045516,1015.763926,1019.326774,5.174118867,5.721183239,80.15880032,3.484994089,Silt Loam,Grapes,-119.7816842,36.91468789,,1.533589182,57.45535216,24.93045041,79.23512585,25.98475966,10.25321225
12/12/10 0:00,23.62457595,96.66178928,6.460419854,22.9569338,1003.216127,1008.087868,3.168835663,7.932925325,48.05942131,3.374876903,Clay Loam,Wheat,-119.7816842,36.91468789,,1.047119081,55.4051655,25.29838227,102.6803082,23.43522359,5.688074152
13-12-2010 00:00,18.4292071,91.39039748,5.166465524,16.70728659,1010.102618,1013.737248,8.451681325,11.77489883,69.09063765,1.604729851,Alluvial Soils,Carrots,-119.7816842,36.91468789,,1.163186937,58.89049329,17.56046716,85.81664067,19.31930415,9.983009827
14-12-2010 00:00,14.94109229,38.20936616,2.290750478,2.582965521,1020.96526,1021.801765,0.437383046,5.095688057,81.22626453,1.34584407,Clay,Wheat,-119.7816842,36.91468789,,0.546284215,43.74252367,13.44755378,28.31462069,14.26294501,12.20415017
15-12-2010 00:00,19.35851231,99.31940044,0.53412906,19.2223924,1010.264198,1012.424554,2.682691741,3.475047128,34.66872667,3.237095671,Loam,Almonds,-119.7816842,36.91468789,,1.785472915,64.64707623,21.00208017,89.41046213,20.21582942,10.43310856
16-12-2010 00:00,17.03548049,69.32844903,8.961785149,10.9011703,1010.985122,1015.282947,1.641624513,3.686753311,68.79837562,1.527084505,Loam,Almonds,-119.7816842,36.91468789,,1.775424564,59.25955404,15.61211204,72.74453087,17.6315647,10.03742741
17-12-2010 00:00,27.18766776,61.08777941,8.666843293,19.40522364,1012.184334,1014.75736,3.456182886,4.4239632,21.14258829,2.811214647,Sandy Loam,Almonds,-119.7816842,36.91468789,,1.76233149,62.87029701,28.34676328,64.52372908,27.8525574,8.990550549
18-12-2010 00:00,20.0229467,80.02846418,4.810800431,16.02863954,1009.972245,1013.955975,6.925269394,9.076912798,68.64809028,1.922343707,Silt Loam,Onions,-119.7816842,36.91468789,,1.46242123,54.81490867,18.78306703,73.91100707,20.84673785,9.099227887
19-12-2010 00:00,10.56281883,99.89329897,0.349439736,10.54147862,1014.057563,1017.36328,2.383033644,4.403263153,56.91932224,2.515762897,Clay,Onions,-119.7816842,36.91468789,,0.765381635,48.97309424,8.850431104,105.1557988,11.43354862,10.13225567
20-12-2010 00:00,22.03979248,81.09336253,7.207720383,18.25846498,1015.292353,1012.375189,2.876193735,3.570600587,48.07067719,2.843703153,Clay Loam,Garlic,-119.7816842,36.91468789,,1.696175602,44.44865952,20.6912175,76.28963419,21.56705017,9.21813969
21-12-2010 00:00,22.14528775,75.92767801,7.901227861,17.33082335,1015.364251,1017.423173,5.696474227,7.144741696,69.59930378,1.632919552,Loam,Barley,-119.7816842,36.91468789,,1.406998688,61.32638685,20.58304257,78.04662909,21.18621247,9.069688668
22-12-2010 00:00,13.24229383,73.52861293,5.025127392,7.94801642,1019.086776,1020.765655,0.442802345,4.205440784,53.36216241,1.899044647,Clay Loam,Walnuts,-119.7816842,36.91468789,,0.962351543,43.20724963,14.6938997,75.41890737,13.30510464,11.18391558
23-12-2010 00:00,21.25258378,94.20721882,8.510055679,20.09402755,999.7843634,1001.139975,2.084427559,7.062435436,33.75857801,2.425625231,Silt Loam,Wheat,-119.7816842,36.91468789,,1.958145889,41.48389962,20.45753342,86.33698584,21.85332583,11.49308219
24-12-2010 00:00,25.56577139,54.77986227,9.465992409,16.52174385,1002.26605,1000.675399,5.871900647,10.65894576,16.14995662,3.782991343,Sandy Loam,,-119.7816842,36.91468789,,0.8034772,45.62301119,25.29385965,55.42468611,25.82292999,9.391283762
25-12-2010 00:00,12.86324922,94.86657245,3.176190221,11.83656371,1006.949664,1002.922715,3.566838223,6.248287677,71.12146359,1.85115574,Silt Loam,Wheat,-119.7816842,36.91468789,,1.4874542,46.92589717,10.98315713,103.8422563,11.93915606,8.768587559
26-12-2010 00:00,19.15939134,83.21474075,7.146758666,15.80233949,1010.574077,1006.154092,9.941979946,12.19838327,95.55448737,1.123488826,Silt Loam,Almonds,-119.7816842,36.91468789,,1.128325276,49.57817178,20.8890694,82.2818458,19.46503178,9.619354558
27-12-2010 00:00,19.35640988,33.43396134,8.988434892,6.043202153,1012.119431,1007.590282,8.294905023,10.00487733,53.75323892,1.912560899,Loam,Barley,-119.7816842,36.91468789,,1.179956784,49.10125012,19.81766328,32.31124084,19.72019615,14.61198188
28-12-2010 00:00,19.84132737,34.44596529,0.17557442,6.730520427,1014.851781,1010.526361,3.446706847,3.468232527,64.23261184,0.994212618,Silt Loam,Walnuts,-119.7816842,36.91468789,,0.703303261,55.09185611,21.83175577,30.85301476,20.20732106,13.66273761
29-12-2010 00:00,18.97087255,79.41074977,0.790840479,14.8530225,1018.857481,1015.698862,9.825437282,11.35391334,19.63694418,2.014809704,Clay Loam,Walnuts,-119.7816842,36.91468789,,1.734140567,61.29774339,20.27956623,72.44467804,18.26050262,6.729368455
30-12-2010 00:00,12.39513517,39.75519819,1.466611826,0.346174805,1021.237609,1023.032196,7.676542966,8.533833546,58.31095759,2.460432817,Clay Loam,Walnuts,-119.7816842,36.91468789,,0.713716326,56.5954924,10.97626715,30.7387236,12.74532815,6.665572284
31-12-2010 00:00,6.292355519,78.52563513,7.548040961,1.997482544,1019.08828,1017.309848,9.046317209,10.37082242,23.35454196,3.469577025,Sandy Loam,Wheat,-119.7816842,36.91468789,,1.965610649,44.57498035,5.328971519,70.02117263,5.39694857,14.04333956
1/1/11 0:00,14.76670563,64.2384983,6.090660749,7.614405294,1010.609486,1013.11844,8.210378371,8.417829387,79.90578142,1.556828802,Silt Loam,Cotton,-119.7816842,36.91468789,,1.797132585,63.46226931,15.71243658,54.36963887,15.3872502,9.498551928
2/1/11 0:00,24.70608883,75.65241031,3.896939988,19.8365709,1013.965697,1014.556012,6.003111932,8.248772453,24.50423686,1.480135927,Clay,Wheat,-119.7816842,36.91468789,,1.002190442,56.64497567,22.78556023,77.28654775,25.28689363,9.6476599
3/1/11 0:00,16.78466484,57.46418654,0.044459702,8.277502148,1011.440988,1014.668777,6.069544189,7.480846807,14.53371124,0.749467519,Loam,Barley,-119.7816842,36.91468789,,1.196422843,44.79898712,16.07118136,57.23018605,16.79798003,7.045920148
4/1/11 0:00,18.88785888,36.27476507,0.955305209,6.14281189,1005.793556,1008.44472,5.06602469,5.893861176,22.99466073,2.727395209,Gravelly Loam,Garlic,-119.7816842,36.91468789,,1.521873789,52.24828293,17.93151956,45.08435365,18.44877084,12.84065823
5/1/11 0:00,14.76494458,45.72226512,8.895010121,3.909397603,1020.556896,1024.897951,1.099110721,2.459663378,19.63895993,2.409252536,Gravelly Loam,Carrots,-119.7816842,36.91468789,,1.530294258,60.06494285,13.43202334,38.91332384,14.64794675,6.250313039
6/1/11 0:00,21.51358673,95.84363717,4.464330969,20.68231416,1009.441075,1011.581887,8.773728521,11.57900371,95.92447352,2.765717592,Clay,Almonds,-119.7816842,36.91468789,,0.572008176,56.53130066,20.48571934,99.6235086,22.40302574,13.65727924
7/1/11 0:00,22.42971523,80.56494833,5.43652901,18.54270489,1009.703024,1008.76156,9.688724705,12.32392052,43.04951272,2.26690007,Clay,Walnuts,-119.7816842,36.91468789,,1.625408857,56.96741874,21.65610937,75.43044436,23.25514613,11.16848934
8/1/11 0:00,19.60791931,74.69181705,2.151279657,14.54628272,1017.97948,1019.946643,3.263688923,6.749649471,80.8631742,2.960536102,Clay Loam,Onions,-119.7816842,36.91468789,,0.836247204,61.40710293,19.69992195,70.59747572,20.38472813,8.451092834
9/1/11 0:00,9.656650704,60.754766,7.419619374,1.807603904,1015.758417,1014.567969,4.126203044,4.778425586,52.61150147,2.819859591,Clay Loam,Lettuce,-119.7816842,36.91468789,,1.801333328,65.94259176,11.54408316,50.87192092,10.07613531,8.433578744
10/1/11 0:00,22.22429732,58.85385676,8.9259691,13.99506867,1012.69976,1017.345473,3.062659742,6.152999057,28.1795376,1.496267665,Alluvial Soils,Wheat,-119.7816842,36.91468789,,1.5450506,62.71492796,20.34874458,62.23258501,21.74034038,6.957129954
11/1/11 0:00,15.41649274,72.55791653,6.26187694,9.92807605,1009.814874,1013.536398,2.20933511,6.372769424,20.34679309,2.85827184,Gravelly Loam,Wheat,-119.7816842,36.91468789,,1.504317757,40.00169729,15.68092646,79.30754232,14.53036412,12.1913729
12/1/11 0:00,22.27353284,57.52095847,6.265628211,13.77772453,1017.485302,1019.160476,6.920753313,11.23545539,29.70738052,2.516189577,Alluvial Soils,Walnuts,-119.7816842,36.91468789,,0.974357445,64.8684575,20.64250296,65.7125874,23.07015535,10.78204278
13-01-2011 00:00,11.84243414,35.20786376,9.954219757,-1.115993112,1004.829243,1009.596285,4.595675177,6.233061609,55.7503086,2.275679843,Gravelly Loam,Wheat,-119.7816842,36.91468789,,0.874470395,47.65185688,12.03762777,29.70951112,11.15518624,7.373923985
14-01-2011 00:00,27.39111703,50.54359769,2.422004882,17.49983657,1013.398428,1016.511674,8.031378878,11.90701155,25.05766981,1.218518896,Sandy Loam,Onions,-119.7816842,36.91468789,,1.191154005,49.91103003,26.65952124,55.13538354,26.51675101,6.686218817
15-01-2011 00:00,14.22337098,84.14381815,4.409445333,11.05213461,1014.264258,1010.881259,7.718657165,12.54320273,94.24798126,0.614794536,Gravelly Loam,Grapes,-119.7816842,36.91468789,,0.982791062,67.2112094,12.93317154,77.97075475,13.85405374,9.504743676
16-01-2011 00:00,24.84885129,94.24223079,3.694374382,23.69729744,1016.85476,1018.655587,2.04698708,5.796303382,62.82575301,2.124926182,Alluvial Soils,,-119.7816842,36.91468789,,0.94934182,59.92430901,23.33006314,102.6619498,24.42229782,5.150086653
17-01-2011 00:00,18.8720555,83.88772629,9.170868846,15.64960076,1015.774756,1020.108209,2.225022448,6.332104408,16.05758005,2.505494804,Sandy Loam,Barley,-119.7816842,36.91468789,,1.306737178,43.50799592,18.38323685,93.20344017,19.13853891,8.696569569
18-01-2011 00:00,17.92132749,57.65951041,5.45090691,9.453229576,1026.871682,1028.960467,6.650005572,9.588057985,3.492945184,2.966697068,Loam,Barley,-119.7816842,36.91468789,,0.756329265,51.26292067,16.34692518,48.53902893,18.10686639,12.1192701
19-01-2011 00:00,17.5436995,59.14906413,4.142780727,9.373512329,1014.138399,1013.333112,2.872861795,7.006315473,80.36764107,1.836607967,Gravelly Loam,Garlic,-119.7816842,36.91468789,,1.504733955,43.5464606,16.23520029,66.85238912,18.3025521,12.19790168
20-01-2011 00:00,18.16409201,46.5107152,3.091606862,7.466235046,1010.427083,1008.133748,8.435878099,11.03818065,6.754557648,4.587811579,Sandy Loam,Carrots,-119.7816842,36.91468789,,1.148196789,50.91055605,17.06370086,50.79230932,18.1583767,6.935454449
21-01-2011 00:00,2.758370249,65.92052538,3.056556155,-4.057524675,1009.090694,1007.067873,5.898429006,8.594171401,79.42748119,1.081230709,Sandy Loam,Walnuts,-119.7816842,36.91468789,,1.844751438,58.50113107,2.311109615,75.58704937,3.247805262,7.494100638
22-01-2011 00:00,15.11031416,56.43322874,6.108237559,6.396959913,1007.368684,1011.249007,1.577715218,5.215954356,57.76973097,2.969719714,Silt Loam,Garlic,-119.7816842,36.91468789,,1.234024904,64.47125445,17.03053513,54.9223517,14.74170652,14.66360995
23-01-2011 00:00,18.40930716,95.57026623,9.834160093,17.52336041,1008.654345,1010.903816,7.441319567,10.21993486,93.91778648,2.446720907,Silt Loam,,-119.7816842,36.91468789,,1.798993881,65.58930546,17.97837632,85.65908318,18.84335316,14.22788334
24-01-2011 00:00,18.0254419,64.43462393,3.948743021,10.91236669,1010.067282,1012.325712,8.429136274,9.399962715,58.1697879,0.175831271,Sandy Loam,Garlic,-119.7816842,36.91468789,,1.342868246,48.4057242,17.16022132,65.96060029,18.34381872,11.05965455
25-01-2011 00:00,17.56682224,58.29681334,5.41921603,9.226184912,1014.495184,1017.112373,7.237850777,11.06288326,41.88017226,2.065178461,Silt Loam,Almonds,-119.7816842,36.91468789,,0.515824528,54.59472486,18.23784472,54.29048451,17.18740472,13.68671636
26-01-2011 00:00,19.21031529,44.83284691,4.500947264,8.176884669,1014.475153,1014.788618,4.722670616,8.503214743,97.06025115,0.325357715,Sandy Loam,Barley,-119.7816842,36.91468789,,1.011226958,53.82295585,19.67147126,41.72922144,19.53743115,6.308644302
27-01-2011 00:00,25.30592372,87.76618387,7.33691653,22.85916049,1007.543897,1008.094248,5.485011167,8.413767529,18.60802374,1.759601667,Sandy Loam,Barley,-119.7816842,36.91468789,,0.989143312,49.44173228,23.37585352,90.1771464,25.25250963,7.741209801
28-01-2011 00:00,17.47258949,32.97913136,3.850780622,4.068415764,1011.508556,1011.424483,5.591180103,5.777562343,85.15564223,2.870594236,Clay,Onions,-119.7816842,36.91468789,,0.909083908,62.39868608,16.3517964,38.09265213,16.82095567,12.12003429
29-01-2011 00:00,23.83083374,31.46511568,7.674024888,10.12385687,1018.756296,1023.430765,9.204627291,11.64914489,3.908219477,0.800536177,Sandy Loam,Carrots,-119.7816842,36.91468789,,1.201079003,47.49681183,23.08322837,22.54276001,24.3233747,14.4387783
30-01-2011 00:00,17.20093009,94.33612541,8.610876545,16.06815518,1014.880045,1017.855875,0.152530305,1.453459619,90.36286801,3.348462751,Clay,Grapes,-119.7816842,36.91468789,,0.836891092,54.41850991,17.35828102,101.7446038,17.64374218,6.397595212
31-01-2011 00:00,24.79128322,83.97456175,3.303137614,21.58619557,1021.841882,1017.664917,4.748719487,6.805744004,8.040486751,2.861852371,Clay Loam,Almonds,-119.7816842,36.91468789,,0.764958766,53.4006391,26.20007559,86.22822013,25.25187079,7.242687593
1/2/11 0:00,23.20973878,45.21552109,3.297828904,12.25284299,1023.7763,1024.903813,7.368348053,11.2178462,60.5329028,2.530300073,Loam,,-119.7816842,36.91468789,,0.575958442,44.52794673,21.33648222,46.38637998,22.90043513,13.06572965
2/2/11 0:00,12.28754501,58.72142355,5.039049175,4.031829721,1019.953767,1022.794574,2.073640966,6.168081384,13.80644457,1.651314503,Clay,,-119.7816842,36.91468789,,0.613860342,47.24501536,13.7930947,61.66573986,13.08579246,11.8065406
3/2/11 0:00,21.6556472,57.75615967,3.572387003,13.20687914,1014.400723,1013.325121,0.738254492,2.249811445,56.36935792,2.362398575,Clay,Lettuce,-119.7816842,36.91468789,,1.418589532,66.48632435,21.04003396,62.59869387,21.94149516,10.38822873
4/2/11 0:00,9.176120304,92.07388984,6.382675151,7.590898273,1012.270312,1014.946974,1.764659838,6.021858797,95.62354772,2.760628577,Alluvial Soils,,-119.7816842,36.91468789,,1.976715237,40.71229945,8.342261505,89.33792302,8.920428461,5.063925941
5/2/11 0:00,24.28638882,53.36532847,5.669084481,14.95945452,1024.101103,1023.760502,9.603123332,11.13531465,65.88132168,-0.155910249,Loam,Grapes,-119.7816842,36.91468789,,1.356090069,50.20201489,25.78645094,59.83076641,23.95530092,14.24408715
6/2/11 0:00,17.4196852,91.07640189,5.462794411,15.63496558,1010.0682,1008.343259,9.316042089,9.950011083,20.20538156,1.71478175,Alluvial Soils,Cotton,-119.7816842,36.91468789,,0.60356,57.25363156,17.6038196,85.71579259,17.53087959,6.39622218
7/2/11 0:00,13.85152685,94.96569137,3.984774519,12.84466513,1008.037333,1008.874084,4.104628291,7.932933864,44.4157189,2.426836085,Loam,Cotton,-119.7816842,36.91468789,,1.718181247,65.20925162,14.92246178,86.13021037,14.79005098,13.87387941
8/2/11 0:00,14.56871845,46.78595223,8.030916145,3.925908895,1020.774296,1022.163466,4.320526655,5.368813726,12.57046182,1.76426786,Gravelly Loam,Wheat,-119.7816842,36.91468789,,1.368632765,46.02682289,14.30995183,55.32222033,15.12001964,14.35112257
9/2/11 0:00,24.61494884,81.80803878,1.631056643,20.9765566,1015.59144,1012.777083,0.780769188,2.953116207,47.37516694,1.458873542,Loam,Barley,-119.7816842,36.91468789,,1.842978466,64.76128808,22.6809898,81.5808118,25.21096697,9.285117951
10/2/11 0:00,12.8691471,87.0078866,9.107185424,10.27072442,1013.49918,1011.001897,7.466425953,9.195446351,89.32952551,2.040845603,Silt Loam,Garlic,-119.7816842,36.91468789,,0.816661784,59.897077,11.36897363,96.10786611,13.2809216,8.238943041
11/2/11 0:00,23.0096839,67.22938777,5.083792373,16.45556145,1013.461418,1012.929246,1.042787098,1.270054311,3.407399543,3.954380204,Alluvial Soils,Wheat,-119.7816842,36.91468789,,1.994300396,61.36517008,22.65699815,72.23596304,23.41585718,10.93673076
12/2/11 0:00,29.89313887,84.43885801,9.886613996,26.78091047,1009.329554,1012.756919,0.569441899,2.889706869,82.70874896,2.75849503,Clay Loam,Almonds,-119.7816842,36.91468789,,0.838479651,43.70573911,28.40096601,88.38984374,30.68696859,7.254726557
13-02-2011 00:00,24.3767188,76.44682485,6.712537695,19.66608377,1015.036603,1020.010182,5.45444152,8.868945148,65.68621841,1.040267667,Clay,Almonds,-119.7816842,36.91468789,,0.758000491,41.02111392,26.29795657,68.51939037,25.3704775,6.062126433
14-02-2011 00:00,22.52718083,96.52024373,8.457301402,21.83122957,1014.114951,1018.879811,9.636067391,12.5342879,58.10001482,2.862372654,Loam,Lettuce,-119.7816842,36.91468789,,1.8482461,57.55392843,21.02836132,91.87496023,23.05735337,6.382399313
15-02-2011 00:00,20.47827812,69.08127792,4.048491212,14.2945337,1014.527404,1011.8726,9.353451562,10.16026175,69.55851426,1.50233769,Sandy Loam,,-119.7816842,36.91468789,,1.603101522,49.58764436,18.68182358,78.35690387,20.23101262,12.48036605
16-02-2011 00:00,31.11611594,39.83129084,8.780131153,19.08237411,1014.995798,1011.978044,7.902767266,9.093279058,38.07148472,2.624696855,Clay Loam,Onions,-119.7816842,36.91468789,,1.359754377,48.80244613,32.5202035,40.99753067,31.99265893,7.343084678
17-02-2011 00:00,26.95094341,73.39135207,8.669193167,21.62921382,1019.258484,1020.46272,9.348945102,11.48182455,18.01348798,1.938423494,Alluvial Soils,Carrots,-119.7816842,36.91468789,,1.482305159,47.1892311,27.66948342,76.74468581,26.97227041,5.450906921
18-02-2011 00:00,18.61780529,38.88904037,4.123167857,6.395613365,1019.100463,1020.765115,4.223065069,7.980906718,33.04155088,3.188097404,Loam,Almonds,-119.7816842,36.91468789,,1.889681297,59.46200842,17.29923484,46.8944234,19.04915799,9.67060256
19-02-2011 00:00,30.5892433,69.12148142,8.551750584,24.41353958,1010.172509,1013.096003,4.534624743,8.225025992,99.62713783,1.369167238,Loam,Onions,-119.7816842,36.91468789,,1.433605184,58.13570745,29.81128906,61.23582523,31.19323955,12.37990509
20-02-2011 00:00,23.8358102,49.7245064,6.173850827,13.78071148,1009.467074,1009.905279,0.790734154,4.048103185,76.33599028,2.90923942,Sandy Loam,Onions,-119.7816842,36.91468789,,0.913207065,43.03686718,22.30515892,47.18601476,23.21384164,11.02805861
21-02-2011 00:00,18.88834057,38.27615154,5.693463847,6.543570876,1014.241147,1019.21748,5.047266281,5.996527599,98.26246052,3.419326127,Silt Loam,Carrots,-119.7816842,36.91468789,,1.396747839,60.77343585,18.08062612,46.26531076,19.14042774,12.37292022
22-02-2011 00:00,25.21777931,78.80839171,3.893879292,20.97945766,1005.445579,1006.269283,5.795522783,6.065697992,42.59986155,0.715808676,Alluvial Soils,Garlic,-119.7816842,36.91468789,,1.720700206,59.91106931,26.85069483,83.32272975,24.52724971,12.3824968
23-02-2011 00:00,30.06825514,42.85240405,5.013582454,18.63873595,1013.483306,1009.576974,0.693106096,1.903978189,89.46812008,1.017820156,Silt Loam,Grapes,-119.7816842,36.91468789,,0.504871853,48.43962382,29.54288599,40.31095292,30.31739865,10.98652895
24-02-2011 00:00,18.34278782,71.13532646,7.755371905,12.56985311,1015.005536,1010.937534,4.384607254,6.626671067,13.92713137,1.669972133,Clay,Grapes,-119.7816842,36.91468789,,0.941987815,45.98654342,20.3044663,74.92661644,19.07880779,7.499321361
25-02-2011 00:00,26.77856151,74.59903685,6.274318015,21.69836888,1009.969564,1005.959149,4.999367331,9.492239592,28.53700435,0.142385457,Silt Loam,Wheat,-119.7816842,36.91468789,,1.188843012,58.37304614,25.18596519,75.13149762,26.89421679,7.750013435
26-02-2011 00:00,27.71424217,53.23464034,5.500029964,18.36117023,1000.212933,999.9508074,4.370797814,8.970530122,55.48386584,0.770969563,Silt Loam,,-119.7816842,36.91468789,,0.752203491,65.22323392,27.40861975,50.0490634,27.29213913,8.800296212
27-02-2011 00:00,24.29201989,52.55146424,2.852095334,14.80231274,1013.958571,1016.960245,9.6800995,12.96507764,11.3402773,2.758305739,Clay Loam,Barley,-119.7816842,36.91468789,,1.120307101,44.74405876,26.03707501,46.78209125,25.03354772,9.703178086
28-02-2011 00:00,37.73361189,60.36877211,3.387427654,29.80736631,1019.347512,1014.7383,0.076555425,2.09407106,34.59100887,2.424093085,Alluvial Soils,Garlic,-119.7816842,36.91468789,,1.048075733,46.39985198,36.92984691,66.16816714,37.9089772,13.61757992
1/3/11 0:00,29.5214884,71.58356292,5.497771135,23.83820099,1010.451264,1010.346634,7.223983007,12.21289383,38.11116883,2.072425805,Alluvial Soils,Cotton,-119.7816842,36.91468789,,0.964420841,65.56594808,27.77357887,71.32032876,30.19039744,11.14729376
2/3/11 0:00,26.95909198,71.66680877,7.920990793,21.29245374,1011.903049,1008.844793,6.004366406,8.872735472,4.363791478,-0.222186372,Gravelly Loam,Carrots,-119.7816842,36.91468789,,1.493582019,46.94183117,26.16052901,72.91841742,27.76169572,6.197759355
3/3/11 0:00,23.50020991,58.94939027,9.706737941,15.29008797,1004.150006,1003.487634,5.526388768,9.323403567,92.30229475,2.438320435,Loam,Almonds,-119.7816842,36.91468789,,0.598721528,49.43015489,24.70252491,53.16215183,23.27727351,13.46400636
4/3/11 0:00,27.38618341,96.29028732,4.460606552,26.64424087,1009.35538,1014.08055,1.471007823,4.720418035,62.75192382,2.453334788,Alluvial Soils,Grapes,-119.7816842,36.91468789,,1.479801165,42.46366721,28.04232304,99.81460551,27.48752364,13.63398831
5/3/11 0:00,19.49007957,74.20994645,4.194974102,14.33206886,1014.011501,1013.214055,3.509005428,6.675746938,15.62200361,1.676695422,Sandy Loam,Lettuce,-119.7816842,36.91468789,,1.286791499,45.84040508,20.36953817,70.60609588,20.42396963,5.916296452
6/3/11 0:00,29.11037147,57.65781695,8.00978741,20.64193486,1014.616823,1019.57317,1.310515395,3.009360975,52.11230084,1.582500518,Gravelly Loam,,-119.7816842,36.91468789,,1.968442799,45.97192366,29.99689696,51.13319232,29.91749948,12.92413454
7/3/11 0:00,16.6883724,81.8853017,9.14002166,13.06543274,1009.821574,1013.798391,5.255810993,5.67822997,76.57683712,3.124242874,Clay Loam,Almonds,-119.7816842,36.91468789,,1.97896677,43.0151022,15.24959782,89.95977262,16.9272646,9.426328233
8/3/11 0:00,18.16033928,61.83635286,8.109406045,10.52760985,1010.668137,1008.547797,7.706963602,8.810874748,95.899463,2.782761638,Clay Loam,Barley,-119.7816842,36.91468789,,0.707305785,51.48545595,16.38230687,64.894267,19.03628705,10.22508638
9/3/11 0:00,30.07296692,95.73388502,9.122874771,29.21974393,1011.681051,1008.770958,8.674780902,9.887461172,13.63248739,0.95728223,Silt Loam,Onions,-119.7816842,36.91468789,,1.99985937,40.47521639,30.28698877,86.43860498,30.12685942,8.587921451
10/3/11 0:00,24.27906793,89.29158834,3.177742166,22.13738559,1009.236625,1010.38125,5.18576223,8.173333078,46.61345984,1.615072359,Alluvial Soils,Lettuce,-119.7816842,36.91468789,,1.596075256,58.85047517,24.66471762,96.17366524,25.12313687,11.1107383
11/3/11 0:00,21.95670641,42.30158199,2.89134238,10.41702281,1018.561345,1021.019533,5.602082113,8.309150396,48.97988274,3.741118163,Clay,,-119.7816842,36.91468789,,1.116164248,61.33770178,23.40211237,51.97932164,22.35356627,7.924835138
12/3/11 0:00,31.77537626,32.59960344,6.089843257,18.29529695,1012.374918,1009.723623,9.586688638,13.39699233,69.53710308,2.625536906,Silt Loam,Lettuce,-119.7816842,36.91468789,,1.070004333,59.49686905,33.67363427,36.61880408,31.16248689,5.369747432
13-03-2011 00:00,17.36926056,39.07980042,4.525247031,5.185220642,1018.947297,1018.717464,2.159901113,7.067260514,98.47195507,1.700533416,Silt Loam,Grapes,-119.7816842,36.91468789,,0.561091168,66.79505245,19.08109713,30.33110639,16.50935803,14.76094445
14-03-2011 00:00,19.03499479,77.01221516,5.932199349,14.43743782,1009.273336,1007.244649,3.715135706,7.044646144,3.819731218,1.946945216,Alluvial Soils,Onions,-119.7816842,36.91468789,,0.819080393,55.43111056,21.03400244,69.93782684,19.44482903,11.70793539
15-03-2011 00:00,32.10183145,64.53894669,6.939945516,25.00962078,1015.583229,1015.515483,8.381165629,9.053257853,72.0875059,3.338131826,Alluvial Soils,Onions,-119.7816842,36.91468789,,1.325217496,57.93472596,30.36220669,63.24340521,32.92719596,5.490879935
